datetime,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0cm,soil_moisture_0_to_1cm
2024-06-15 16:00:00,19.5,52,0.0,0.0,0.0,0.0,3,1010.8,963.9,91,41,84,5,23940.0,10.9,174,25.9,21.3,0.327
2024-06-15 17:00:00,19.5,54,0.0,0.0,0.0,0.0,3,1010.4,963.5,100,62,100,89,24140.0,7.2,217,25.9,20.5,0.326
2024-06-15 18:00:00,19.2,47,0.0,0.0,0.0,0.0,2,1010.8,963.8,74,60,64,0,24140.0,10.3,306,24.1,19.7,0.325
2024-06-15 19:00:00,18.5,51,0.0,0.0,0.0,0.0,2,1011.1,964.0,48,37,35,0,24140.0,4.1,308,25.2,18.6,0.324
2024-06-15 20:00:00,17.6,51,0.0,0.0,0.0,0.0,3,1011.4,964.2,93,42,86,0,24140.0,4.9,306,13.3,16.7,0.324
2024-06-15 21:00:00,17.0,58,0.0,0.0,0.0,0.0,3,1012.0,964.6,89,82,86,0,24140.0,1.5,135,10.8,16.3,0.324
2024-06-15 22:00:00,16.4,68,0.0,0.0,0.0,0.0,3,1012.7,965.2,100,59,100,0,24140.0,3.2,153,5.0,15.7,0.324
2024-06-15 23:00:00,16.1,70,0.0,0.0,0.0,0.0,3,1012.8,965.2,97,53,93,0,24140.0,2.9,187,9.7,15.4,0.323
2024-06-16 00:00:00,15.7,78,0.0,0.0,0.0,0.0,3,1012.5,964.9,100,54,100,0,24140.0,3.5,156,8.3,15.0,0.323
2024-06-16 01:00:00,14.7,87,0.0,0.0,0.0,0.0,3,1013.1,965.3,92,82,81,0,24140.0,1.8,281,7.9,14.4,0.323
2024-06-16 02:00:00,14.4,87,0.0,0.0,0.0,0.0,3,1012.8,965.0,100,100,100,0,24140.0,3.4,328,7.9,14.4,0.322
2024-06-16 03:00:00,14.3,81,0.3,0.3,0.0,0.0,80,1013.1,965.2,100,44,100,0,24140.0,2.7,337,14.4,13.9,0.326
2024-06-16 04:00:00,13.7,85,0.0,0.0,0.0,0.0,3,1012.7,964.8,79,65,68,0,24140.0,1.8,127,8.3,13.3,0.311
2024-06-16 05:00:00,13.5,87,0.0,0.0,0.0,0.0,3,1013.1,965.1,85,59,68,0,24140.0,1.1,342,5.0,13.2,0.311
2024-06-16 06:00:00,13.9,82,0.0,0.0,0.0,0.0,3,1012.9,965.0,100,64,35,100,24140.0,1.6,27,4.7,14.3,0.312
2024-06-16 07:00:00,14.4,75,0.0,0.0,0.0,0.0,3,1013.5,965.7,100,75,40,100,24140.0,2.4,333,9.7,15.8,0.311
2024-06-16 08:00:00,15.1,72,0.0,0.0,0.0,0.0,2,1013.3,965.6,78,44,56,15,24140.0,0.0,180,11.2,18.1,0.31
2024-06-16 09:00:00,16.7,66,0.0,0.0,0.0,0.0,3,1012.9,965.4,85,81,0,20,24140.0,3.7,191,11.2,21.2,0.308
2024-06-16 10:00:00,18.2,56,0.0,0.0,0.0,0.0,2,1012.2,965.0,24,24,0,0,24140.0,4.5,209,15.5,25.6,0.306
2024-06-16 11:00:00,19.4,52,0.0,0.0,0.0,0.0,2,1011.6,964.6,88,88,0,0,24140.0,7.1,210,18.4,25.5,0.304
2024-06-16 12:00:00,20.2,50,0.0,0.0,0.0,0.0,3,1011.9,965.0,85,44,68,0,24140.0,8.7,246,24.8,26.4,0.302
2024-06-16 13:00:00,21.5,45,0.0,0.0,0.0,0.0,3,1011.3,964.7,85,0,37,66,24140.0,3.1,216,25.2,29.2,0.301
2024-06-16 14:00:00,22.6,44,0.0,0.0,0.0,0.0,3,1010.8,964.4,100,14,63,100,24140.0,4.7,247,15.8,30.9,0.299
2024-06-16 15:00:00,23.5,41,0.0,0.0,0.0,0.0,1,1010.6,964.3,27,0,27,0,24140.0,11.1,257,28.8,29.0,0.298
2024-06-16 16:00:00,23.9,39,0.0,0.0,0.0,0.0,3,1010.5,964.3,100,85,53,100,24140.0,11.6,244,30.2,26.6,0.298
2024-06-16 17:00:00,23.4,39,0.0,0.0,0.0,0.0,3,1010.1,963.8,100,9,76,100,24140.0,10.5,239,29.5,25.0,0.298
2024-06-16 18:00:00,22.8,41,0.0,0.0,0.0,0.0,3,1010.3,963.9,100,0,52,100,24140.0,10.0,229,25.6,23.5,0.298
2024-06-16 19:00:00,22.3,45,0.0,0.0,0.0,0.0,3,1011.2,964.7,75,0,63,38,24140.0,9.2,281,31.3,22.6,0.299
2024-06-16 20:00:00,20.3,51,0.0,0.0,0.0,0.0,3,1011.6,964.8,100,0,50,100,24140.0,5.1,309,22.0,19.6,0.3
2024-06-16 21:00:00,19.2,57,0.0,0.0,0.0,0.0,2,1012.1,965.1,64,0,62,7,24140.0,2.3,129,12.2,18.0,0.301
2024-06-16 22:00:00,17.8,70,0.0,0.0,0.0,0.0,3,1012.8,965.5,94,0,56,81,24140.0,0.5,315,5.8,16.6,0.302
2024-06-16 23:00:00,17.7,69,0.0,0.0,0.0,0.0,3,1013.2,965.9,97,10,94,10,24140.0,3.6,143,8.3,16.4,0.302
2024-06-17 00:00:00,17.7,73,0.0,0.0,0.0,0.0,3,1013.6,966.3,100,0,100,0,24140.0,3.9,146,11.2,16.9,0.302
2024-06-17 01:00:00,17.3,74,0.0,0.0,0.0,0.0,3,1014.2,966.8,86,0,86,0,24140.0,1.3,56,8.6,15.7,0.303
2024-06-17 02:00:00,17.0,75,0.0,0.0,0.0,0.0,3,1014.0,966.5,98,13,96,17,24140.0,3.1,135,7.2,15.6,0.303
2024-06-17 03:00:00,17.0,78,0.0,0.0,0.0,0.0,61,1014.2,966.7,100,21,100,62,23880.0,1.4,90,8.6,15.8,0.304
2024-06-17 04:00:00,16.8,85,0.1,0.1,0.0,0.0,61,1014.3,966.8,99,13,80,94,24140.0,4.1,142,18.4,15.7,0.291
2024-06-17 05:00:00,16.8,84,0.1,0.1,0.0,0.0,61,1014.5,967.0,99,44,97,0,24140.0,3.4,148,23.0,15.7,0.293
2024-06-17 06:00:00,16.6,86,1.5,1.5,0.0,0.0,61,1014.7,967.1,100,0,100,80,24140.0,5.1,135,12.6,16.2,0.336
2024-06-17 07:00:00,18.1,77,0.0,0.0,0.0,0.0,80,1015.3,968.0,42,0,42,0,24140.0,4.7,148,11.9,19.5,0.31
2024-06-17 08:00:00,19.7,71,0.0,0.0,0.0,0.0,1,1015.0,967.9,15,0,15,0,24140.0,3.4,198,13.3,23.8,0.305
2024-06-17 09:00:00,21.0,62,0.0,0.0,0.0,0.0,2,1014.8,967.9,69,22,56,5,24140.0,6.7,234,17.6,25.3,0.302
2024-06-17 10:00:00,22.2,53,0.0,0.0,0.0,0.0,3,1015.1,968.4,96,6,19,91,24140.0,5.1,266,22.3,29.4,0.299
2024-06-17 11:00:00,23.4,49,0.0,0.0,0.0,0.0,3,1015.1,968.6,100,10,89,100,24140.0,4.3,228,14.8,30.8,0.297
2024-06-17 12:00:00,23.7,48,0.0,0.0,0.0,0.0,3,1015.1,968.6,98,0,98,81,24140.0,8.7,263,22.7,27.4,0.295
2024-06-17 13:00:00,22.4,56,0.0,0.0,0.0,0.0,3,1015.2,968.5,100,12,100,100,24140.0,10.0,322,25.9,25.1,0.294
2024-06-17 14:00:00,20.9,61,0.0,0.0,0.0,0.0,61,1015.5,968.6,100,25,100,29,24140.0,13.3,327,33.8,23.1,0.293
2024-06-17 15:00:00,20.7,55,0.0,0.0,0.0,0.0,3,1015.6,968.7,100,0,63,100,24140.0,10.1,333,32.8,25.5,0.293
2024-06-17 16:00:00,21.4,57,0.0,0.0,0.0,0.0,3,1015.9,969.0,100,0,41,100,24140.0,11.8,333,25.6,26.2,0.292
2024-06-17 17:00:00,21.4,57,0.0,0.0,0.0,0.0,3,1015.2,968.4,81,0,81,2,23820.0,6.5,360,28.4,24.3,0.291
2024-06-17 18:00:00,21.0,63,0.0,0.0,0.0,0.0,3,1015.7,968.8,90,16,81,0,24140.0,8.7,353,20.9,22.2,0.291
2024-06-17 19:00:00,20.1,64,0.0,0.0,0.0,0.0,2,1015.8,968.7,44,0,44,0,24140.0,6.0,57,20.9,21.0,0.292
2024-06-17 20:00:00,19.5,67,0.0,0.0,0.0,0.0,1,1015.5,968.4,34,0,34,0,24140.0,5.5,79,15.5,18.7,0.292
2024-06-17 21:00:00,18.5,73,0.0,0.0,0.0,0.0,3,1015.7,968.4,100,0,38,100,24140.0,5.9,43,13.3,17.5,0.293
2024-06-17 22:00:00,17.5,80,0.0,0.0,0.0,0.0,3,1016.5,969.0,100,0,72,100,24140.0,4.0,10,13.7,16.7,0.294
2024-06-17 23:00:00,16.7,84,0.0,0.0,0.0,0.0,3,1016.7,969.1,83,0,53,55,24140.0,3.5,24,13.7,16.0,0.294
2024-06-18 00:00:00,16.2,87,0.0,0.0,0.0,0.0,2,1016.5,968.8,56,23,50,0,24140.0,3.4,18,7.6,15.8,0.295
2024-06-18 01:00:00,15.9,91,0.0,0.0,0.0,0.0,3,1017.3,969.5,70,52,53,28,24140.0,4.8,48,7.6,15.9,0.297
2024-06-18 02:00:00,15.6,92,0.0,0.0,0.0,0.0,3,1016.8,969.0,100,43,48,100,24140.0,3.0,14,10.4,15.5,0.296
2024-06-18 03:00:00,15.1,95,0.0,0.0,0.0,0.0,3,1016.9,969.0,100,19,41,100,24140.0,2.5,352,6.8,14.8,0.297
2024-06-18 04:00:00,14.2,100,0.0,0.0,0.0,0.0,45,1016.7,968.7,98,87,13,78,24140.0,2.5,8,5.4,14.2,0.284
2024-06-18 05:00:00,13.6,100,0.0,0.0,0.0,0.0,45,1016.0,967.9,100,100,0,90,24140.0,3.3,6,8.6,14.4,0.285
2024-06-18 06:00:00,13.7,100,0.0,0.0,0.0,0.0,45,1016.7,968.6,100,100,0,100,24140.0,3.1,21,8.6,15.7,0.285
2024-06-18 07:00:00,15.5,91,0.0,0.0,0.0,0.0,45,1016.1,968.3,100,49,0,100,24140.0,1.9,22,8.3,18.8,0.286
2024-06-18 08:00:00,17.8,82,0.0,0.0,0.0,0.0,3,1015.4,968.0,97,0,0,97,24140.0,1.9,338,7.2,22.8,0.285
2024-06-18 09:00:00,20.3,70,0.0,0.0,0.0,0.0,2,1014.7,967.7,76,0,0,76,24140.0,3.6,6,13.3,26.9,0.284
2024-06-18 10:00:00,23.7,54,0.0,0.0,0.0,0.0,2,1014.6,968.2,62,0,0,62,24140.0,2.2,351,11.9,31.0,0.283
2024-06-18 11:00:00,26.3,49,0.0,0.0,0.0,0.0,2,1013.6,967.6,46,0,0,46,24140.0,1.3,326,10.4,33.7,0.28
2024-06-18 12:00:00,28.8,39,0.0,0.0,0.0,0.0,1,1013.2,967.6,20,0,0,20,24140.0,1.9,248,9.4,36.4,0.278
2024-06-18 13:00:00,30.2,38,0.0,0.0,0.0,0.0,2,1012.6,967.2,78,0,13,70,24140.0,4.2,340,19.1,38.9,0.274
2024-06-18 14:00:00,30.3,41,0.0,0.0,0.0,0.0,3,1012.5,967.1,99,0,38,98,24140.0,9.1,326,24.1,37.2,0.273
2024-06-18 15:00:00,30.5,38,0.0,0.0,0.0,0.0,3,1012.1,966.8,100,0,67,100,24140.0,9.1,304,23.8,34.9,0.272
2024-06-18 16:00:00,31.3,31,0.0,0.0,0.0,0.0,3,1012.0,966.8,90,0,0,90,24140.0,9.7,274,28.8,35.5,0.272
2024-06-18 17:00:00,31.3,26,0.0,0.0,0.0,0.0,3,1011.3,966.1,100,0,6,100,24140.0,9.8,253,26.6,33.7,0.271
2024-06-18 18:00:00,30.4,25,0.0,0.0,0.0,0.0,3,1010.8,965.5,100,0,0,100,24140.0,9.2,259,25.2,30.5,0.271
2024-06-18 19:00:00,29.4,32,0.0,0.0,0.0,0.0,3,1010.8,965.4,100,0,0,100,24140.0,5.8,274,22.3,27.9,0.272
2024-06-18 20:00:00,27.5,38,0.0,0.0,0.0,0.0,3,1011.3,965.6,100,0,0,100,24140.0,4.0,265,13.3,25.0,0.273
2024-06-18 21:00:00,25.1,56,0.0,0.0,0.0,0.0,3,1011.7,965.6,85,0,0,85,24140.0,3.1,315,10.1,22.8,0.275
2024-06-18 22:00:00,23.8,59,0.0,0.0,0.0,0.0,2,1012.3,966.0,22,0,0,22,24140.0,2.9,210,8.3,21.7,0.277
2024-06-18 23:00:00,23.0,64,0.0,0.0,0.0,0.0,0,1012.1,965.7,0,0,0,0,24140.0,0.8,153,6.5,20.5,0.278
2024-06-19 00:00:00,22.0,70,0.0,0.0,0.0,0.0,3,1012.7,966.1,100,0,0,100,24140.0,1.8,127,5.0,19.6,0.279
2024-06-19 01:00:00,20.7,76,0.0,0.0,0.0,0.0,2,1013.3,966.5,33,0,33,0,24140.0,1.5,135,5.0,18.3,0.28
2024-06-19 02:00:00,20.4,77,0.0,0.0,0.0,0.0,2,1013.3,966.4,57,0,57,0,24140.0,2.3,129,7.2,18.5,0.281
2024-06-19 03:00:00,19.1,85,0.0,0.0,0.0,0.0,3,1013.4,966.3,85,0,85,0,24140.0,4.2,31,11.5,18.4,0.281
2024-06-19 04:00:00,18.0,92,0.0,0.0,0.0,0.0,3,1013.7,966.4,99,7,64,96,24140.0,1.3,56,10.4,17.1,0.265
2024-06-19 05:00:00,17.7,94,0.0,0.0,0.0,0.0,2,1013.6,966.3,67,0,67,0,24140.0,3.3,354,7.9,17.1,0.266
2024-06-19 06:00:00,18.6,90,0.0,0.0,0.0,0.0,2,1013.3,966.1,67,0,67,0,24140.0,3.6,6,10.8,19.2,0.267
2024-06-19 07:00:00,20.5,71,0.0,0.0,0.0,0.0,2,1013.4,966.5,10,0,10,0,24140.0,5.0,339,13.3,23.3,0.268
2024-06-19 08:00:00,22.2,64,0.0,0.0,0.0,0.0,2,1013.5,966.9,44,0,44,0,24140.0,4.3,24,15.1,27.1,0.267
2024-06-19 09:00:00,24.5,57,0.0,0.0,0.0,0.0,1,1012.8,966.6,17,0,17,0,24140.0,3.2,117,13.3,31.3,0.266
2024-06-19 10:00:00,26.6,47,0.0,0.0,0.0,0.0,2,1013.1,967.2,59,0,59,0,24140.0,0.8,63,10.8,33.7,0.265
2024-06-19 11:00:00,27.7,46,0.0,0.0,0.0,0.0,2,1013.2,967.4,59,0,59,0,24140.0,4.0,333,13.0,36.0,0.263
2024-06-19 12:00:00,28.4,48,0.0,0.0,0.0,0.0,2,1013.4,967.7,68,13,61,0,24140.0,7.8,347,21.6,36.9,0.261
2024-06-19 13:00:00,29.5,42,0.0,0.0,0.0,0.0,1,1013.3,967.8,0,0,0,0,24140.0,6.4,313,21.2,38.8,0.259
2024-06-19 14:00:00,30.7,36,0.0,0.0,0.0,0.0,1,1013.5,968.1,5,1,4,0,24140.0,7.0,282,20.2,39.1,0.257
2024-06-19 15:00:00,30.9,34,0.0,0.0,0.0,0.0,1,1013.3,968.0,0,0,0,0,24140.0,8.6,285,25.6,37.7,0.255
2024-06-19 16:00:00,30.7,34,0.0,0.0,0.0,0.0,1,1012.8,967.5,0,0,0,0,24140.0,8.0,306,22.7,36.0,0.253
2024-06-19 17:00:00,30.5,36,0.0,0.0,0.0,0.0,2,1013.8,968.4,52,0,52,0,24140.0,8.6,303,22.3,33.6,0.253
2024-06-19 18:00:00,29.1,39,0.0,0.0,0.0,0.0,3,1013.6,968.0,100,0,100,100,24140.0,10.8,339,29.2,29.2,0.253
2024-06-19 19:00:00,28.2,43,0.5,0.5,0.0,0.0,95,1015.1,969.3,100,0,73,100,24140.0,5.6,310,31.3,27.4,0.255
2024-06-19 20:00:00,23.0,70,4.9,4.9,0.0,0.0,95,1016.4,969.8,53,0,53,0,5260.0,4.0,117,51.1,22.7,0.342
2024-06-19 21:00:00,22.6,74,0.0,0.0,0.0,0.0,2,1016.1,969.4,53,0,53,0,24140.0,3.2,90,13.0,21.9,0.315
2024-06-19 22:00:00,22.4,79,0.0,0.0,0.0,0.0,1,1016.0,969.3,0,0,0,0,24140.0,3.7,29,10.4,21.9,0.303
2024-06-19 23:00:00,22.1,80,0.0,0.0,0.0,0.0,2,1016.5,969.7,46,0,42,16,24140.0,7.7,41,18.4,21.5,0.3
2024-06-20 00:00:00,21.9,82,0.0,0.0,0.0,0.0,3,1016.5,969.7,100,0,48,100,24140.0,5.9,52,20.5,21.0,0.298
2024-06-20 01:00:00,21.3,89,0.0,0.0,0.0,0.0,2,1016.9,970.0,100,42,43,100,24140.0,7.3,9,24.1,21.0,0.297
2024-06-20 02:00:00,20.4,89,0.0,0.0,0.0,0.0,3,1017.8,970.7,100,57,19,100,24140.0,7.7,349,17.6,20.5,0.296
2024-06-20 03:00:00,19.7,86,0.0,0.0,0.0,0.0,3,1017.8,970.6,100,37,52,100,24140.0,5.2,12,18.4,19.7,0.295
2024-06-20 04:00:00,19.1,85,0.0,0.0,0.0,0.0,3,1017.2,969.9,100,46,98,100,24140.0,6.5,19,20.2,19.3,0.27
2024-06-20 05:00:00,19.0,88,0.0,0.0,0.0,0.0,2,1018.0,970.7,67,53,35,0,24140.0,6.9,6,17.3,19.2,0.271
2024-06-20 06:00:00,19.3,88,0.0,0.0,0.0,0.0,3,1018.8,971.5,100,64,75,100,24140.0,7.0,21,17.6,20.2,0.271
2024-06-20 07:00:00,19.5,86,0.0,0.0,0.0,0.0,2,1019.8,972.5,100,43,84,100,24140.0,4.8,27,20.5,21.0,0.272
2024-06-20 08:00:00,20.5,81,0.0,0.0,0.0,0.0,3,1019.1,972.0,100,49,100,100,24140.0,3.6,360,13.7,22.9,0.272
2024-06-20 09:00:00,21.5,77,0.0,0.0,0.0,0.0,3,1018.1,971.2,100,48,98,100,24140.0,4.5,29,16.9,24.9,0.271
2024-06-20 10:00:00,21.3,76,0.0,0.0,0.0,0.0,3,1018.5,971.5,100,45,80,100,24140.0,2.4,27,12.6,23.8,0.271
2024-06-20 11:00:00,22.2,72,0.0,0.0,0.0,0.0,3,1018.9,972.0,100,39,51,100,24140.0,6.2,306,19.8,26.7,0.27
2024-06-20 12:00:00,23.3,70,0.0,0.0,0.0,0.0,3,1019.6,972.9,100,84,73,100,24140.0,13.2,259,32.8,27.3,0.269
2024-06-20 13:00:00,23.6,69,0.0,0.0,0.0,0.0,3,1019.2,972.5,100,57,63,100,24140.0,2.8,220,32.8,28.7,0.269
2024-06-20 14:00:00,24.9,63,0.0,0.0,0.0,0.0,3,1018.2,971.8,100,57,72,100,24140.0,3.7,209,18.7,29.3,0.268
2024-06-20 15:00:00,25.7,59,0.0,0.0,0.0,0.0,3,1017.9,971.6,100,0,100,89,24140.0,5.8,150,17.6,29.9,0.267
2024-06-20 16:00:00,26.4,53,0.1,0.1,0.0,0.0,61,1016.6,970.5,100,0,62,100,24140.0,9.4,157,24.1,29.2,0.266
2024-06-20 17:00:00,26.3,51,0.0,0.0,0.0,0.0,3,1015.9,969.8,100,0,50,100,24140.0,6.9,141,25.6,27.6,0.265
2024-06-20 18:00:00,26.3,53,0.0,0.0,0.0,0.0,3,1015.2,969.1,100,0,84,100,24140.0,1.9,338,19.1,27.3,0.265
2024-06-20 19:00:00,25.9,56,0.0,0.0,0.0,0.0,3,1017.5,971.3,100,24,99,100,24140.0,7.6,267,25.2,25.3,0.265
2024-06-20 20:00:00,22.7,68,0.4,0.3,0.0,0.0,61,1018.2,971.4,100,2,100,100,24140.0,8.7,246,27.4,21.9,0.278
2024-06-20 21:00:00,21.3,78,0.2,0.1,0.0,0.0,80,1017.2,970.3,78,0,34,56,24140.0,2.4,153,20.9,20.7,0.277
2024-06-20 22:00:00,21.1,78,0.0,0.0,0.0,0.0,3,1017.0,970.0,100,0,0,100,24140.0,1.5,194,6.5,20.4,0.277
2024-06-20 23:00:00,20.2,84,0.0,0.0,0.0,0.0,3,1016.4,969.3,100,0,10,100,24140.0,2.6,16,6.5,19.6,0.276
2024-06-21 00:00:00,19.7,86,0.0,0.0,0.0,0.0,2,1015.7,968.6,48,0,12,38,24140.0,2.9,7,8.3,19.0,0.276
2024-06-21 01:00:00,19.1,87,0.0,0.0,0.0,0.0,3,1015.8,968.6,100,0,100,100,24140.0,2.4,63,9.4,18.6,0.277
2024-06-21 02:00:00,18.9,88,0.0,0.0,0.0,0.0,80,1014.9,967.7,100,0,54,100,24140.0,5.2,16,28.8,18.7,0.277
2024-06-21 03:00:00,18.8,86,0.0,0.0,0.0,0.0,2,1013.9,966.7,50,0,50,0,24140.0,4.0,360,12.2,18.5,0.277
2024-06-21 04:00:00,18.2,91,0.0,0.0,0.0,0.0,3,1015.0,967.7,100,3,84,100,24140.0,5.5,302,11.9,18.0,0.26
2024-06-21 05:00:00,18.3,88,0.0,0.0,0.0,0.0,3,1015.1,967.8,100,0,55,100,24140.0,4.3,318,13.7,17.9,0.261
2024-06-21 06:00:00,18.3,83,1.2,1.2,0.0,0.0,95,1016.8,969.4,100,9,91,100,19140.0,5.4,307,18.7,18.3,0.306
2024-06-21 07:00:00,18.0,82,0.0,0.0,0.0,0.0,3,1018.6,971.1,100,24,95,100,23900.0,2.4,117,13.3,19.0,0.293
2024-06-21 08:00:00,18.6,79,0.2,0.0,0.0,0.0,61,1017.8,970.4,100,38,100,100,8780.0,7.6,135,22.3,18.8,0.294
2024-06-21 09:00:00,19.6,70,0.2,0.1,0.0,0.0,80,1016.8,969.6,71,19,63,10,23900.0,2.6,326,17.3,23.7,0.289
2024-06-21 10:00:00,18.8,78,0.0,0.0,0.0,0.0,61,1016.2,968.9,100,13,82,100,24140.0,10.0,120,19.8,19.7,0.306
2024-06-21 11:00:00,19.2,78,2.7,2.7,0.0,0.0,95,1014.0,966.9,100,0,100,100,24140.0,14.8,103,49.3,19.9,0.348
2024-06-21 12:00:00,20.3,77,0.1,0.0,0.0,0.0,80,1015.1,968.1,100,30,60,100,23680.0,4.5,151,33.1,23.6,0.324
2024-06-21 13:00:00,20.9,70,0.0,0.0,0.0,0.0,61,1015.0,968.1,100,38,92,100,5600.0,2.6,16,36.4,26.4,0.312
2024-06-21 14:00:00,20.0,76,0.7,0.7,0.0,0.0,95,1013.5,966.5,92,24,82,49,23940.0,7.9,141,26.3,21.9,0.334
2024-06-21 15:00:00,19.4,84,1.8,1.7,0.0,0.0,95,1015.4,968.2,100,49,100,3,23940.0,3.7,259,34.9,20.2,0.36
2024-06-21 16:00:00,17.8,83,5.5,5.5,0.0,0.0,95,1015.6,968.2,100,0,100,0,23580.0,8.1,135,27.4,18.3,0.372
2024-06-21 17:00:00,17.7,87,3.2,3.2,0.0,0.0,95,1016.1,968.6,100,50,100,100,4560.0,9.8,156,39.6,18.1,0.38
2024-06-21 18:00:00,16.6,88,3.5,3.5,0.0,0.0,95,1016.6,969.0,100,20,100,100,5840.0,13.6,148,35.6,17.0,0.385
2024-06-21 19:00:00,16.4,89,0.6,0.6,0.0,0.0,61,1016.4,968.7,100,62,99,100,9200.0,12.1,163,32.0,16.8,0.367
2024-06-21 20:00:00,16.7,83,0.0,0.0,0.0,0.0,3,1017.0,969.4,100,74,100,100,15760.0,8.4,149,31.7,16.7,0.353
2024-06-21 21:00:00,16.9,78,0.0,0.0,0.0,0.0,61,1016.8,969.2,100,55,100,100,23920.0,6.8,177,20.5,16.5,0.346
2024-06-21 22:00:00,16.5,89,0.0,0.0,0.0,0.0,3,1016.8,969.1,100,100,100,100,23720.0,4.3,175,16.9,16.3,0.346
2024-06-21 23:00:00,16.2,92,3.9,3.7,0.0,0.0,95,1017.6,969.8,100,75,100,100,23640.0,6.9,174,21.2,16.0,0.366
2024-06-22 00:00:00,16.1,87,0.1,0.1,0.0,0.0,80,1018.2,970.4,100,68,100,100,10100.0,8.4,173,22.7,15.9,0.353
2024-06-22 01:00:00,15.5,92,2.3,2.2,0.0,0.0,95,1018.6,970.7,100,86,100,0,24140.0,5.4,184,19.4,15.5,0.388
2024-06-22 02:00:00,15.6,89,0.3,0.3,0.0,0.0,80,1018.2,970.3,83,41,70,0,24140.0,5.2,164,15.5,15.3,0.358
2024-06-22 03:00:00,15.5,90,0.0,0.0,0.0,0.0,2,1018.1,970.2,80,45,61,0,21940.0,4.1,165,12.6,14.9,0.35
2024-06-22 04:00:00,15.2,91,0.0,0.0,0.0,0.0,3,1017.8,969.9,97,48,93,0,24140.0,2.2,171,9.7,14.2,0.334
2024-06-22 05:00:00,15.0,91,0.0,0.0,0.0,0.0,1,1017.3,969.4,9,9,0,0,24140.0,3.6,143,9.0,14.2,0.333
2024-06-22 06:00:00,15.3,91,0.0,0.0,0.0,0.0,1,1017.4,969.5,8,8,0,0,24140.0,2.5,172,8.3,15.7,0.331
2024-06-22 07:00:00,16.6,84,0.0,0.0,0.0,0.0,2,1016.7,969.0,69,41,49,0,24140.0,1.9,158,6.1,18.5,0.328
2024-06-22 08:00:00,17.3,78,0.0,0.0,0.0,0.0,3,1017.0,969.4,99,80,95,0,11760.0,2.6,196,9.7,18.7,0.326
2024-06-22 09:00:00,17.6,77,0.2,0.2,0.0,0.0,61,1016.5,969.0,100,91,100,11,13860.0,3.6,225,11.9,18.1,0.327
2024-06-22 10:00:00,18.6,75,2.7,2.7,0.0,0.0,63,1015.7,968.4,90,52,74,0,11820.0,4.4,189,14.8,21.8,0.322
2024-06-22 11:00:00,18.5,75,0.0,0.0,0.0,0.0,61,1016.0,968.7,100,72,100,100,9860.0,8.0,252,24.5,18.9,0.321
2024-06-22 12:00:00,15.9,81,0.3,0.1,0.0,0.0,61,1016.7,968.9,100,100,100,100,23880.0,14.0,293,43.2,16.1,0.326
2024-06-22 13:00:00,14.6,86,2.6,2.4,0.0,0.0,63,1017.2,969.2,100,71,100,100,24140.0,10.3,299,36.0,15.2,0.378
2024-06-22 14:00:00,14.6,88,2.9,2.9,0.0,0.0,63,1017.3,969.3,100,89,100,0,24140.0,10.0,296,32.0,15.3,0.385
2024-06-22 15:00:00,14.6,82,1.2,1.2,0.0,0.0,61,1018.1,970.1,100,54,100,100,23240.0,12.4,278,30.2,15.6,0.372
2024-06-22 16:00:00,13.1,85,1.5,1.5,0.0,0.0,61,1019.2,970.9,100,81,100,100,14060.0,6.4,232,31.0,13.8,0.397
2024-06-22 17:00:00,13.9,83,2.1,1.8,0.0,0.0,61,1017.8,969.7,100,84,100,100,19660.0,6.8,205,17.6,14.7,0.37
2024-06-22 18:00:00,14.0,84,0.1,0.1,0.0,0.0,61,1017.4,969.3,100,43,100,100,24140.0,3.3,174,17.6,14.5,0.358
2024-06-22 19:00:00,14.1,81,0.0,0.0,0.0,0.0,3,1018.2,970.1,100,44,100,100,24140.0,6.9,137,13.0,14.5,0.351
2024-06-22 20:00:00,14.0,84,0.0,0.0,0.0,0.0,3,1017.4,969.3,100,17,100,100,24140.0,5.4,160,15.8,13.7,0.346
2024-06-22 21:00:00,13.9,86,0.0,0.0,0.0,0.0,3,1017.9,969.8,100,52,100,100,24140.0,3.3,167,13.0,13.5,0.343
2024-06-22 22:00:00,14.0,89,0.1,0.0,0.0,0.0,61,1018.2,970.1,100,76,100,100,24140.0,1.1,342,7.9,13.9,0.341
2024-06-22 23:00:00,13.9,90,0.0,0.0,0.0,0.0,3,1018.2,970.0,100,59,94,100,24140.0,1.1,180,5.4,13.9,0.339
2024-06-23 00:00:00,13.6,93,0.0,0.0,0.0,0.0,3,1017.9,969.7,100,54,89,100,24140.0,2.5,8,5.8,13.4,0.338
2024-06-23 01:00:00,13.4,94,0.0,0.0,0.0,0.0,3,1018.5,970.3,100,47,86,100,24140.0,2.3,18,5.8,13.4,0.337
2024-06-23 02:00:00,13.2,96,0.0,0.0,0.0,0.0,45,1018.3,970.0,100,71,95,100,24140.0,1.5,14,6.1,13.4,0.335
