relative_humidity_2m,wind_speed_10m,temperature_2m,Cluster,PCA1,PCA2
87.0,9.1,5.9,1,0.48102054893764,0.8452655585700259
81.0,15.3,8.2,0,-0.42012814825807904,1.9292608287426414
83.0,16.9,8.4,0,-0.43894075980673597,2.222522316474677
78.0,21.3,10.9,0,-1.1877058590133345,2.9415116500979117
80.0,25.7,10.2,0,-1.3156418282267455,3.833651231619984
90.0,21.7,6.3,0,-0.2223705003228914,3.26259421574013
91.0,14.4,3.2,0,0.5608395437459096,2.027506969097802
93.0,11.9,1.4,0,0.974476529024036,1.6443613428021926
93.0,7.2,0.9,1,1.3228885751995725,0.760623340505916
95.0,4.3,0.7,1,1.6311924682803083,0.20299488746103098
95.0,8.7,0.4,1,1.3681407977230373,1.0767448849293106
91.0,10.1,0.2,1,1.0885467697636753,1.372645145406083
90.0,8.6,-0.1,1,1.1601604563420327,1.1019806275797726
91.0,7.6,-0.2,1,1.2848879563147875,0.9106728774397013
88.0,6.5,-0.3,1,1.2116668974102598,0.7114897216451024
86.0,8.8,-1.0,1,1.0165576873978466,1.2068362247021078
84.0,6.4,-1.0,1,1.071244406701185,0.7459202563224605
83.0,5.8,-1.0,1,1.05935517092937,0.6321375739757985
80.0,6.2,-1.1,1,0.888052623466132,0.7246426727891037
81.0,7.6,-1.5,1,0.8805037709598964,1.018167247306773
86.0,9.4,-2.0,1,1.0595051893575167,1.3839485841622496
90.0,7.9,-3.0,1,1.444254100080578,1.1411269091853264
90.0,8.3,-2.6,1,1.3852269975116602,1.1947356207006423
78.0,5.9,-1.4,1,0.8300792880022221,0.6902213781456165
72.0,7.9,-0.5,1,0.3186108951073079,1.042101416079872
68.0,6.9,0.1,1,0.13020317093535896,0.8229508230904135
73.0,3.7,-0.9,1,0.6772329332202578,0.24665650672803235
69.0,4.2,-0.9,1,0.44005177891949104,0.3554564029166662
71.0,4.6,-1.7,1,0.5818844556009566,0.47580434457935844
74.0,6.1,-2.8,1,0.7275665677496131,0.8252955040764414
77.0,8.2,-4.1,1,0.8504521039514166,1.3035493769400823
83.0,9.2,-5.5,1,1.2068475684204871,1.5652643770301253
85.0,10.7,-7.2,0,1.3507159078037372,1.9539103905938964
85.0,11.5,-8.1,0,1.3723678682172635,2.163870811573394
83.0,10.0,-7.2,1,1.294243606740537,1.8235744441032073
81.0,9.0,-6.4,1,1.1916435254825555,1.586551200597353
85.0,11.0,-8.1,0,1.4050616977368335,2.0666413933707597
87.0,8.9,-7.9,1,1.6281834246329958,1.640405186403298
89.0,7.9,-7.4,1,1.7547246973711572,1.4099425821965388
92.0,7.5,-7.6,1,1.9506812740493418,1.3355686006683276
95.0,7.0,-8.0,1,2.169612636108071,1.2538361470229857
98.0,8.0,-9.5,1,2.3808606167295596,1.5302727113642263
100.0,6.5,-8.2,1,2.4743516410807675,1.154231042861248
100.0,6.4,-8.1,1,2.4726723972463662,1.1287414534590232
98.0,7.4,-8.8,1,2.3625671439848355,1.3712914691891782
97.0,7.1,-9.1,1,2.355715639716225,1.333977555049191
95.0,7.2,-8.2,1,2.1729711237768736,1.3048153258274355
82.0,3.7,-5.9,1,1.548229900893721,0.5228082193444351
74.0,3.6,-4.3,1,1.0143058614221951,0.42980399948873815
69.0,4.6,-3.1,1,0.5946929295467741,0.5662014642361302
64.0,5.1,-2.0,1,0.21599183692923868,0.6114132165425855
76.0,4.1,-2.8,1,0.960585548218492,0.4305925922729029
68.0,5.1,-2.8,1,0.48622323961695846,0.6481923846501705
55.0,6.2,-1.9,0,-0.3242490785098234,0.845307806295182
48.0,3.2,-0.5,2,-0.6009910560959124,0.19756775289109982
56.0,4.0,-1.4,1,-0.17036444611999257,0.38438721789859936
76.0,3.7,-2.7,1,0.9785226020958327,0.3467653519490973
92.0,3.2,-3.8,1,1.9195638378616586,0.26973478518114424
100.0,2.8,-4.5,1,2.4122196192079164,0.21111623497892465
100.0,4.1,-4.9,1,2.3600877014102957,0.48808754535256693
100.0,4.1,-5.4,1,2.4011777501018727,0.5183060741610569
100.0,2.4,-5.5,1,2.520554780206727,0.19376975803379692
100.0,2.5,-5.7,1,2.530452033779443,0.22530305319771984
100.0,5.1,-5.5,1,2.344008100801048,0.7188086163280245
100.0,4.0,-5.7,1,2.432370545220733,0.5169913078056241
99.0,3.8,-6.1,1,2.4271982847865234,0.5051669830678618
99.0,3.3,-6.5,1,2.4927641532593556,0.43211238791201934
98.0,1.8,-6.2,1,2.5150697814078207,0.1251856355155209
97.0,2.6,-8.3,1,2.584216027485833,0.41056314513189424
97.0,3.6,-7.6,1,2.4613023002784846,0.5627160412052779
98.0,1.8,-6.8,1,2.5643778398377126,0.1614478700857088
97.0,5.0,-5.1,1,2.164309334165803,0.6838657681302047
93.0,3.1,-1.9,1,1.8210822499328791,0.13256587257185548
87.0,3.7,0.1,1,1.3107584725712917,0.1457227761600555
66.0,2.5,2.8,1,0.09377894538246176,-0.1900628736656191
76.0,4.1,1.3,1,0.62364714894756,0.18280065604328452
72.0,5.8,2.1,1,0.2422567258933015,0.4766015098246576
70.0,7.0,0.8,1,0.16838199925383515,0.7943055274060546
71.0,6.0,2.0,1,0.18627537262848987,0.5244296023639093
87.0,7.8,-2.5,1,1.2563373237070175,1.1001403552258087
87.0,8.7,-2.5,1,1.1974884305717912,1.275153307990551
85.0,3.2,0.6,1,1.2001185910086865,0.02406006814193021
92.0,4.7,-0.1,1,1.517415988985278,0.3378059266062222
93.0,5.1,-0.1,1,1.542382756564921,0.41269684167183013
99.0,5.4,-2.1,1,1.9938576407912822,0.5745528908483727
100.0,8.3,-4.5,1,2.052587494492645,1.280639835207907
97.0,7.9,-3.9,1,1.876069006092511,1.1752719245651102
99.0,6.2,-3.9,1,2.0894716888496476,0.8389066636831526
97.0,5.9,-3.6,1,1.9821902949558452,0.7682231344694772
98.0,5.4,-4.3,1,2.1235320238389224,0.7104070371022287
98.0,5.7,-5.2,1,2.177877813772019,0.8231380398790917
99.0,5.0,-4.1,1,2.1843728991732467,0.6176434715202251
98.0,5.5,-4.1,1,2.1005572384583777,0.7177655092193597
93.0,4.0,-1.9,1,1.762233356797653,0.307578825336598
84.0,9.2,0.1,1,0.7977608542701228,1.2239242348785369
71.0,8.5,2.6,0,-0.026501833399253254,0.974314458806895
64.0,9.1,3.7,0,-0.5139853543113011,1.044757333746877
47.0,13.3,6.8,0,-1.912442954483554,1.7233040994768667
45.0,8.0,6.9,2,-1.676350033705024,0.6924137997602396
51.0,15.3,7.5,0,-1.8962570159488454,2.0583453539695205
71.0,11.6,5.3,0,-0.45108983935510444,1.413956796097384
73.0,10.3,4.7,0,-0.21453416178373136,1.1916373043477224
80.0,6.6,3.7,1,0.4674330924113359,0.5123283307897069
88.0,6.9,2.1,1,0.9882796000750336,0.6442243179264578
83.0,12.8,4.3,0,0.16608704152467116,1.6730330234426904
79.0,24.8,7.5,0,-1.086028503352302,3.8247109539175876
85.0,19.5,6.3,0,-0.33412680641327874,2.849247873131037
86.0,18.3,5.3,0,-0.12235968698785696,2.6734417075651935
85.0,18.5,5.8,0,-0.2276490986825613,2.685007565534257
87.0,16.1,4.9,0,0.10548703304681219,2.266914471023893
87.0,16.9,4.9,0,0.05317690581550029,2.422481540148108
87.0,14.1,4.6,0,0.2609163803400392,1.8961279154984476
89.0,13.4,4.5,0,0.417149413796351,1.7602651967834575
89.0,11.8,4.6,0,0.5135516585206601,1.4430873527733283
90.0,9.3,4.2,1,0.7610146762670715,0.978222465310447
90.0,10.2,3.8,1,0.735037822085107,1.1774102411219813
89.0,12.8,3.6,0,0.530344096864674,1.697983246795578
87.0,14.3,3.7,0,0.3218009361770498,1.989413034634784
86.0,16.0,4.4,0,0.10199401644700427,2.2805797356883555
85.0,19.1,5.3,0,-0.22579164541446856,2.831901396185909
83.0,17.0,6.0,0,-0.24824729199107998,2.387017138395956
80.0,14.5,7.0,0,-0.3203237353622809,1.8491108482553014
73.0,14.3,8.0,0,-0.7472791193047013,1.770030359832766
71.0,14.1,8.6,0,-0.8857533083173638,1.7006615969745233
73.0,10.1,7.7,0,-0.44799692212536574,0.9714343642157278
74.0,7.0,7.0,1,-0.1366472797405239,0.40802529219477895
77.0,7.1,6.0,1,0.09235954532461377,0.47923037496278664
75.0,7.5,5.9,1,-0.02782117094332525,0.568842854279592
73.0,7.5,5.8,1,-0.12184682359560811,0.5806717990342896
78.0,6.6,5.3,1,0.2337012742076909,0.42141427759553823
84.0,7.3,4.9,1,0.5275329390053493,0.5643545691470202
91.0,5.8,3.3,1,1.1149554017442005,0.34911727025078587
89.0,4.7,4.0,1,1.0271120961284483,0.09869184886610297
84.0,7.2,4.9,1,0.5340717049092633,0.5449086855064934
80.0,7.1,5.7,1,0.2703790681254574,0.48868363375838136
83.0,9.2,5.8,1,0.2782124679908449,0.8823256259582499
70.0,17.4,8.1,0,-1.1115643656502487,2.3754869054169023
70.0,17.4,8.8,0,-1.169090433818457,2.3331809650850164
71.0,18.3,9.2,0,-1.2096895347116454,2.4811264753064677
74.0,16.6,9.3,0,-0.9533830304975253,2.135824889166312
73.0,20.6,9.9,0,-1.3153635562792778,2.8802906197137017
73.0,25.0,10.7,0,-1.6688133339580182,3.6875598538033034
70.0,25.0,11.6,0,-1.8961409151887545,3.6418443604375206
68.0,24.2,12.0,0,-1.9789464893013022,3.467887707259512
64.0,28.4,12.8,0,-2.523806059953411,4.247835652054059
65.0,27.7,12.5,0,-2.4022588382157672,4.126952964358964
64.0,25.4,12.7,0,-2.319425073097675,3.670502848599949
67.0,26.3,13.1,0,-2.2577805116002656,3.8126631198284
71.0,26.3,12.2,0,-1.97933109917423,3.8554859936976826
76.0,24.5,11.5,0,-1.5484980887590742,3.533302931017585
80.0,21.0,10.8,0,-1.0576278891726787,2.883432465945029
81.0,19.3,10.5,0,-0.8706930083958948,2.5680909418446656
82.0,17.7,10.2,0,-0.6902968935230248,2.272195301384828
85.0,13.7,9.6,0,-0.22607270535067378,1.5219443318444386
88.0,9.4,9.3,1,0.23311375131847284,0.6952245940973747
92.0,6.6,8.4,1,0.6946486090541011,0.19356272603190305
92.0,6.2,8.0,1,0.7536757116230188,0.13995401451658743
89.0,14.5,9.0,0,-0.024587449370896977,1.7022031575528433
89.0,15.9,9.2,0,-0.13256619150232418,1.9623581169968247
92.0,8.4,9.3,1,0.5029887351388097,0.48919527970610616
92.0,9.2,9.2,1,0.45889661764581313,0.6508060545920197
93.0,8.6,9.1,1,0.5574690540029119,0.5372818390140562
93.0,6.1,8.7,1,0.7538102405540243,0.07530957104767459
92.0,7.6,8.9,1,0.5881709013233837,0.3578030336286825
92.0,8.6,9.0,1,0.5145652325459281,0.546218164272254
91.0,10.2,9.2,1,0.3423871274113738,0.8481575104937888
92.0,8.1,9.0,1,0.5472590620654982,0.44898874606961925
93.0,4.9,8.9,1,0.8158394119243616,-0.17012844416204476
94.0,3.6,8.9,1,0.951965199870543,-0.4258175509853949
93.0,4.5,9.2,1,0.8173404463250715,-0.26604309600924664
91.0,5.2,9.6,1,0.6364533836538134,-0.14831149457935044
89.0,2.3,10.4,1,0.6580898545701983,-0.7548065272552168
88.0,1.8,10.9,1,0.5985718042028922,-0.8793618547698417
89.0,2.2,10.7,1,0.6399745912591662,-0.7923835281808376
95.0,2.9,9.8,1,0.9748963047484016,-0.6192247078208656
93.0,2.0,9.8,1,0.9315015354930296,-0.7884524215926086
96.0,4.0,8.9,1,1.0280537986454852,-0.35381925541628667
95.0,3.6,9.3,1,0.9702149921125804,-0.4528849935286868
97.0,5.5,8.2,1,1.038620209450282,-0.02271767997299606
97.0,6.3,7.9,1,1.010964111433916,0.15098050643631347
96.0,4.3,8.1,1,1.0741815788402667,-0.24713195840112168
93.0,6.3,8.3,1,0.7736047476994578,0.1383761613755205
93.0,5.1,8.1,1,0.868505958023057,-0.08288703078740685
94.0,5.4,7.3,1,0.9657555694131372,0.020907646731258455
94.0,5.6,6.3,1,1.0348581349884634,0.12023647162929232
93.0,5.2,6.0,1,1.0345453966237668,0.06347667384877845
93.0,4.0,6.0,1,1.113010587470735,-0.16987392983754496
94.0,5.1,5.9,1,1.100424003461295,0.04718187647344958
93.0,4.6,6.2,1,1.05734197257062,-0.0652860395177794
94.0,3.9,5.9,1,1.1788891943082633,-0.18616872721287375
93.0,6.3,6.3,1,0.9379649424657661,0.25925027660948075
90.0,7.3,7.8,1,0.5959416437659971,0.37173138507877934
86.0,7.4,9.4,1,0.25342739726783975,0.3060484545181373
75.0,12.7,9.9,0,-0.6965573874794713,1.3382805731190728
75.0,12.9,10.2,0,-0.7342889485022456,1.3590412231150328
84.0,11.6,9.6,0,-0.13988045256377843,1.1164733948898726
85.0,12.9,9.2,0,-0.14089053916609995,1.3905520857670153
87.0,12.0,8.9,0,0.04485604557467077,1.2278850112943671
88.0,11.2,8.8,0,0.15650601373959755,1.0754690284353496
89.0,10.0,8.8,1,0.286093035781865,0.8392258052525265
90.0,8.2,8.7,1,0.4631306629859322,0.4923509859882398
90.0,8.4,8.7,1,0.4500531311781041,0.5312427532692938
92.0,8.0,8.4,1,0.6031058863993046,0.4658050969992804
95.0,6.2,6.8,1,1.0056573220687013,0.20380062516746428
97.0,5.7,5.5,1,1.2474289405769703,0.1793541428739042
99.0,5.9,4.9,1,1.385903129589633,0.24872290573214662
99.0,3.6,5.0,1,1.52807673564134,-0.20457612376167117
99.0,5.0,4.4,1,1.4858420714164362,0.10392848177589407
99.0,3.6,4.8,1,1.544512755117971,-0.19248871223827513
98.0,4.5,5.0,1,1.4181060113108146,-0.026670551500428973
96.0,5.8,5.1,1,1.2226403824310186,0.2258674690577229
93.0,5.6,4.8,1,1.1070064498678955,0.2137846775512623
96.0,3.7,3.9,1,1.4585705832729983,-0.10997161825296693
99.0,5.8,1.2,1,1.6965082558112174,0.4528941352744461
99.0,6.2,2.4,1,1.5717370753357762,0.4581532006961777
94.0,5.8,3.7,1,1.2354488563768362,0.3162645887144946
88.0,5.2,5.4,1,0.8282442990771632,0.11420200590146529
84.0,4.8,7.1,1,0.5102058723602608,-0.05475404862350963
80.0,6.0,8.4,1,0.1204192301339954,0.11159885814673864
72.0,7.7,9.2,2,-0.46545851770145946,0.41697018991411094
72.0,8.0,9.3,2,-0.4932928251515171,0.4692641350739936
75.0,7.0,8.7,1,-0.22523161409658668,0.30238967474941303
87.0,5.4,5.6,1,0.7476089165974054,0.14389898115562305
92.0,6.8,3.1,1,1.1171255933769901,0.5527708986829517
95.0,7.1,1.8,1,1.357708915849246,0.6809988660171074
97.0,5.6,1.6,1,1.5744700862751855,0.3956127839395996
98.0,5.5,1.3,1,1.656784712589345,0.391405398087667
98.0,5.9,0.4,1,1.7045917366185275,0.5235822845050568
98.0,5.9,0.2,1,1.7210277560951586,0.535669696028453
97.0,6.5,-0.7,1,1.704635417121214,0.7096309692233964
97.0,6.7,-1.5,1,1.7573019632199092,0.7968723825980344
100.0,2.7,1.7,1,1.9092417813362743,-0.1830394058868791
100.0,1.8,1.5,1,1.9845266939481312,-0.3459649471282257
100.0,1.1,1.5,1,2.0302980552755296,-0.48208613261191435
100.0,2.2,1.3,1,1.974807649809106,-0.25609400104272184
100.0,1.8,1.3,1,2.0009627134247623,-0.3338775356048297
100.0,3.0,0.5,1,1.9882416004843173,-0.052177285824922114
100.0,3.4,-0.0,1,2.0031765855602384,0.05582477754567569
99.0,3.7,1.3,1,1.8256043300550966,0.038486873061682095
95.0,3.9,2.2,1,1.534077385821233,0.03455576647345292
88.0,3.3,3.6,1,1.1004050265412073,-0.14648307955798257
82.0,3.3,5.2,1,0.6621858835563659,-0.22582665476615213
78.0,2.2,6.5,1,0.4227908571201231,-0.5067290717280236
76.0,3.1,5.1,1,0.3767504379307144,-0.24131899930650927
73.0,2.7,5.9,1,0.18379593005394965,-0.358774321472702
74.0,3.4,6.0,1,0.18092839018353526,-0.23158946124721114
83.0,5.1,3.9,1,0.7024440550793128,0.19987480616890727
90.0,7.5,0.9,1,1.1499067839019328,0.8276388499169961
91.0,5.7,1.6,1,1.2612003331994766,0.43241438455912523
93.0,3.2,2.0,1,1.494041104234664,-0.08369276849384011
98.0,4.3,-0.6,1,1.891392088464306,0.2728852038736058
100.0,3.4,0.0,1,2.0031765855602384,0.05582477754567569
100.0,1.6,0.2,1,2.10443835235406,-0.3062885395072054
100.0,1.3,0.1,1,2.1322726598041175,-0.3585824846670884
100.0,2.8,0.1,1,2.034191171245407,-0.06689423005918402
100.0,1.5,-1.8,1,2.2753373130242824,-0.20486030791377205
100.0,1.3,-1.9,1,2.2966328545704258,-0.23770836943312812
100.0,2.2,-1.5,1,2.204911922481938,-0.08687023971517753
99.0,2.3,-1.5,1,2.1472513253827246,-0.06453173657815085
99.0,0.5,-1.3,1,2.2485130921765464,-0.42664505363103183
99.0,0.8,-1.6,1,2.253550823679751,-0.35017628542435697
97.0,3.4,-1.7,1,1.9895172575257027,0.1672456339840411
98.0,3.1,-1.6,1,2.052037376694429,0.09997165780426256
97.0,2.3,-0.1,1,1.9299555266557105,-0.14335837824892345
90.0,3.9,1.9,1,1.3031222590596836,0.06714998124104583
77.0,3.3,4.1,1,0.4969748347013397,-0.14488279390497524
74.0,1.8,5.9,1,0.293766654384475,-0.5366798937339444
76.0,1.5,6.3,1,0.38275457553355374,-0.6249776066953168
69.0,1.6,6.9,1,-0.03094506716734678,-0.6215456211494795
75.0,4.5,5.4,1,0.2094318548656726,0.01568487387227358
71.0,4.3,5.5,1,0.009804052153988746,-0.01768012118447921
73.0,3.3,4.7,1,0.24317945149025055,-0.16957455048916423
76.0,4.2,3.9,1,0.40344012984744504,0.045110189879663184
79.0,2.5,3.2,1,0.7254907119680889,-0.25184175016690813
84.0,3.6,2.6,1,0.958481501431423,-0.016137893033422338
85.0,2.9,2.4,1,1.071810713430751,-0.143064286490215
87.0,1.1,2.5,1,1.2835341523534864,-0.5049191367743977
90.0,0.8,2.5,1,1.456515943651126,-0.5719346461854775
94.0,1.0,2.3,1,1.6643617561011255,-0.5325259453670267
99.0,0.0,1.9,1,2.0182306100700234,-0.7172730562080032
100.0,3.1,1.4,1,1.9077407469355643,-0.08712475403967739
100.0,3.2,1.5,1,1.892983971293335,-0.07372257616084843
100.0,0.8,1.1,1,2.0827863919405334,-0.5162489604867031
100.0,3.3,-1.3,1,2.116549478062253,0.11494706880722287
100.0,2.5,-0.2,1,2.078461498172095,-0.1071007636956709
100.0,0.4,-0.3,1,2.2239935918926057,-0.5094206143850387
100.0,1.8,-0.0,1,2.107796840022863,-0.25530936070275545
98.0,1.3,1.2,1,1.9396308902920496,-0.41927800905276696
89.0,0.8,3.9,1,1.290341976119411,-0.65365390735275
74.0,0.8,6.7,1,0.29341023551709194,-0.779488376232798
61.0,2.1,9.1,2,-0.6534097604922492,-0.634136773732203
67.0,2.4,8.0,2,-0.27589696391072693,-0.5266740764109425
61.0,5.0,8.8,2,-0.8183799424908097,-0.05207503087182732
68.0,4.7,6.4,1,-0.24367859269240363,0.014387920011845816
76.0,5.4,3.3,1,0.3742829974303692,0.3147230281361747
71.0,4.3,4.0,1,0.13307419822871994,0.07297546524099094
75.0,3.3,3.7,1,0.42760321126400314,-0.11492273186518365
86.0,5.1,1.3,1,1.0694778018614113,0.3483332974835563
88.0,5.4,1.5,1,1.1356691470636366,0.38879829788874176
88.0,5.1,1.6,1,1.147067435037063,0.3244169412054627
88.0,5.4,1.3,1,1.1521051665402673,0.4008857094121378
82.0,3.6,3.2,1,0.806929780610932,-0.04661488861061092
90.0,5.4,0.1,1,1.3529649457906507,0.4676249395595144
95.0,7.0,-0.1,1,1.5203898667811528,0.7763833918488426
95.0,4.6,1.3,1,1.5622681121386737,0.22507030381242368
95.0,5.1,0.4,1,1.6035363702639422,0.3766930738703405
96.0,6.5,-0.2,1,1.6124235372343374,0.6823050599114061
96.0,6.5,0.1,1,1.5877695080193914,0.6641739426263121
96.0,8.0,-0.6,1,1.5472140876288887,0.9981681375661025
93.0,5.1,2.4,1,1.3369325131070358,0.26160419762937975
96.0,2.9,2.0,1,1.6670228955323034,-0.15070827790492025
87.0,4.4,4.2,1,0.9280487119729615,0.03405202541412567
86.0,2.5,6.2,1,0.8368032381857204,-0.4534012594933469
80.0,1.8,7.4,1,0.4772274954815387,-0.6446911971384132
77.0,0.4,8.4,1,0.3332246271672834,-0.9686927672332711
58.0,3.7,9.3,2,-0.9278315280174021,-0.32641218851766846
55.0,3.4,9.7,2,-1.094452762844819,-0.400246803996542
57.0,2.8,8.9,2,-0.8872324271242134,-0.4743576987391191
61.0,4.0,7.7,2,-0.6625941763302,-0.18005310389841864
81.0,5.8,2.0,1,0.7105712163893093,0.45661164011785776
87.0,6.9,1.1,1,1.0193378662628887,0.7075539950399378
90.0,5.9,0.2,1,1.3120531065327652,0.5588106520004511
92.0,5.9,-0.2,1,1.447168807876625,0.5772002360542435
94.0,5.2,-0.7,1,1.6362738802861987,0.46551234038604544
95.0,6.5,-0.8,1,1.610609764468931,0.7214599139780941
95.0,5.7,-1.0,1,1.6793559111768739,0.5779802563772743
92.0,6.5,0.5,1,1.350410144284933,0.6515695975655191
93.0,6.9,2.5,1,1.2110167170982677,0.605586397397167
93.0,4.3,2.5,1,1.3810246306000327,0.09999342274346625
89.0,4.1,3.4,1,1.1156527499818252,0.018278781593129217
90.0,6.1,3.3,1,1.0442172728371593,0.4103475406688665
88.0,7.2,3.7,1,0.8371751465502449,0.6058626766608705
84.0,7.5,4.4,1,0.5555454558890983,0.6334648652365643
86.0,5.1,4.0,1,0.847591538926895,0.18515324191770996
85.0,4.9,4.6,1,0.7602391811095314,0.11289185956296796
82.0,4.7,5.4,1,0.5542071414249385,0.034328304677829165
85.0,7.0,5.6,1,0.5407449997441827,0.4608183583970537
89.0,7.5,5.9,1,0.6878844657908627,0.5283461813285952
90.0,5.9,6.2,1,0.8189725222338401,0.19618830629857037
87.0,7.9,7.0,1,0.4690876326631388,0.5454341915050246
90.0,6.5,6.7,1,0.7386498781187789,0.28264507933324196
88.0,7.1,7.0,1,0.5725195910897501,0.38697450288430907
90.0,4.8,6.5,1,0.8662449179619482,-0.03584753103232018
92.0,4.7,5.7,1,1.040771424162984,-0.0127290075722625
92.0,4.1,5.8,1,1.0717860098481526,-0.13544801517712232
92.0,4.1,5.8,1,1.0717860098481526,-0.13544801517712232
93.0,4.9,5.1,1,1.1281237819803476,0.059532374782479774
93.0,3.9,5.3,1,1.177075421542857,-0.14701387314618586
94.0,3.6,5.1,1,1.2642495699265288,-0.1961567320408704
96.0,3.8,4.9,1,1.36985171998593,-0.15096279222942016
96.0,4.1,4.7,1,1.3666714417508188,-0.08053772978444328
96.0,3.5,5.0,1,1.3812500079593566,-0.21534414891269887
95.0,3.6,5.1,1,1.315371401121828,-0.19904935153737016
97.0,3.7,4.2,1,1.485038385253351,-0.13099535503456072
99.0,5.8,2.8,1,1.5650200999981707,0.35619484308727795
99.0,4.9,2.5,1,1.6485230223483431,0.19931300760762943
100.0,5.2,1.4,1,1.7704266629533698,0.3212388024113886
100.0,4.7,1.7,1,1.7784664632579938,0.20587826692365988
98.0,3.6,3.5,1,1.6002250505207722,-0.11102791783970131
96.0,4.1,4.4,1,1.391325470965765,-0.062406612499349264
96.0,3.5,5.4,1,1.348377969006095,-0.23951897195949096
96.0,3.4,6.0,1,1.3056086764801165,-0.295227090170206
89.0,5.4,7.4,1,0.7019284036983261,0.029327038452059254
73.0,11.1,9.3,0,-0.6448727369775528,1.069193908433829
70.0,10.5,9.5,0,-0.775441654616597,0.9491090535567708
72.0,7.3,9.4,2,-0.45573947356243427,0.32709924382860694
84.0,5.3,6.9,1,0.49394806231732147,0.05456278110252107
90.0,8.2,3.7,1,0.874031149901703,0.7945362740731403
91.0,6.0,3.1,1,1.1183138894130034,0.40009644905523595
95.0,5.7,1.8,1,1.4492516385040422,0.40875649504973016
98.0,5.2,1.2,1,1.6846190200394024,0.3391114529277842
100.0,5.8,0.3,1,1.821592174651355,0.5043948676332283
99.0,4.8,1.3,1,1.7536779051120424,0.25239159310747855
98.0,4.5,0.8,1,1.7632624203200622,0.22716509049088748
97.0,6.3,-0.0,1,1.660186880760834,0.6284332616104564
99.0,5.3,0.0,1,1.8278182021905727,0.4281891862121875
99.0,6.1,-0.6,1,1.8248161333891528,0.620018489906591
99.0,5.3,-0.6,1,1.877126260620465,0.4644514207823755
99.0,5.2,-0.2,1,1.8507929875711173,0.4208307140950565
98.0,5.4,-0.5,1,1.8112476537829365,0.48074621815770435
99.0,4.9,-0.9,1,1.9279353534510673,0.40479900350536185
99.0,5.4,-1.0,1,1.9034595336698126,0.5080721274696945
98.0,3.8,1.8,1,1.7268536842643063,0.030606847390218708
94.0,2.3,3.7,1,1.4643056630138271,-0.3643413387039486
83.0,2.1,6.5,1,0.6849387790005329,-0.5406380528510495
70.0,3.0,8.2,1,-0.17820008522494443,-0.430764044580676
68.0,4.7,9.4,2,-0.49021888484186615,-0.16692325283909457
56.0,6.7,10.6,2,-1.3330722941235214,0.18418138478906554
61.0,6.4,10.7,2,-1.066064850173599,0.10533693062328787
72.0,6.1,9.9,2,-0.41836433140704304,0.06353011133379348
87.0,6.6,7.3,1,0.529437560199075,0.2745065868930801
93.0,7.7,5.2,1,0.9368203269324393,0.5979734109555362
95.0,7.0,4.4,1,1.150579428556959,0.5044166325724321
98.0,6.9,2.8,1,1.4419718438598172,0.5729921826295742
99.0,4.8,3.0,1,1.61397173956068,0.14964859515861237
98.0,1.8,4.2,1,1.6603967686230168,-0.5033597637010725
99.0,2.8,4.0,1,1.6625669602558066,-0.2997061352689067
98.0,2.2,4.0,1,1.6506777244839916,-0.4134888176155686
99.0,1.8,3.8,1,1.7443906387715777,-0.4820775601507802
100.0,5.5,3.5,1,1.578232160737004,0.2526586323373112
99.0,7.2,4.5,1,1.3337712117920122,0.5256942161057889
98.0,2.6,4.6,1,1.5752146024384428,-0.37196751762364894
97.0,3.4,4.7,1,1.4635646342735162,-0.2195515347646316
97.0,5.4,4.6,1,1.341007325933551,0.17540984380760552
97.0,5.2,4.7,1,1.3458668480030638,0.13047437076485355
98.0,1.9,4.3,1,1.6456399929807874,-0.4899575858222436
98.0,1.3,4.5,1,1.6684365689276408,-0.6187202991888014
94.0,5.2,5.4,1,1.1349752862489582,0.09684628892246672
89.0,7.4,6.4,1,0.6533331830031998,0.47868176887957836
82.0,8.4,7.5,1,0.1396945984754958,0.626908178381668
73.0,11.8,8.9,0,-0.6577720593516893,1.22948991696431
